CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason;Churn Reason Category;Churn Reason Category 2
2636-ALXXZ;1;United States;California;Tahoe Vista;96148;39.24124, -120.054765;3924124;-120054765;Female;Yes;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;696;696;Yes;1;74;2151;Poor expertise of online support;Customer Support;Customer Support
7774-OJSXI;1;United States;California;South Lake Tahoe;96150;38.911577, -120.106169;38911577;-120106169;Male;No;No;No;31;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;10345;306645;Yes;1;65;5387;Poor expertise of phone support;Customer Support;Customer Support
7786-WBJYI;1;United States;California;Truckee;96161;39.342498, -120.247127;39342498;-120247127;Female;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);7795;30555;Yes;1;89;5365;Price too high;Pricing;Pricing
9885-CSMWE;1;United States;California;Los Angeles;90007;34.027337, -118.28515;34027337;-11828515;Female;Yes;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;7845;7845;Yes;1;67;2139;Product dissatisfaction;User Experience on service / product;User Experience on service / product
5016-ETTFF;1;United States;California;Los Angeles;90016;34.028331, -118.354338;34028331;-118354338;Male;No;No;No;10;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;No;Mailed check;295;25525;Yes;1;69;3797;Service dissatisfaction;User Experience on service / product;User Experience on service / product
3866-MDTUB;1;United States;California;Los Angeles;90017;34.052842, -118.264495;34052842;-118264495;Female;No;No;No;2;Yes;No;DSL;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;7075;1469;Yes;1;72;3257;Lack of self-service on Website;Customer Support;Customer Support
8058-JMEQO;1;United States;California;Los Angeles;90020;34.066367, -118.309868;34066367;-118309868;Female;Yes;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8445;7625;Yes;1;95;3543;Network reliability;User Experience on service / product;User Experience on service / product
0697-ZMSWS;1;United States;California;Los Angeles;90023;34.017697, -118.200577;34017697;-118200577;Male;No;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8565;3389;Yes;1;87;2330;Limited range of services;Customer Support;Customer Support
7657-DYEPJ;1;United States;California;Los Angeles;90024;34.066303, -118.435479;34066303;-118435479;Male;Yes;No;No;38;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No;One year;Yes;Credit card (automatic);7015;249735;Yes;1;82;2645;Lack of affordable download/upload speed;Pricing;Pricing
8276-MQBYC;1;United States;California;Los Angeles;90028;34.099869, -118.326843;34099869;-118326843;Male;Yes;No;No;51;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;978;49133;Yes;1;81;6204;Long distance charges;Pricing;Pricing
7593-XFKDI;1;United States;California;Los Angeles;90031;34.085807, -118.206617;34085807;-118206617;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;463;463;Yes;1;73;3017;Extra data charges;Pricing;Pricing
0337-CNPZE;1;United States;California;Los Angeles;90033;34.050198, -118.210946;34050198;-118210946;Female;No;No;No;41;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1063;444345;Yes;1;85;5383;Price too high;Pricing;Pricing
1513-XNPPH;1;United States;California;Los Angeles;90037;34.002642, -118.287596;34002642;-118287596;Female;No;No;No;12;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;894;109565;Yes;1;79;5047;Product dissatisfaction;User Experience on service / product;User Experience on service / product
6015-VVHHE;1;United States;California;Los Angeles;90039;34.110845, -118.259595;34110845;-118259595;Female;Yes;No;No;5;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);8315;44605;Yes;1;96;2516;Service dissatisfaction;User Experience on service / product;User Experience on service / product
6347-DCUIK;1;United States;California;Los Angeles;90043;33.988543, -118.334081;33988543;-118334081;Male;No;No;No;10;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7415;8118;Yes;1;90;4231;Lack of self-service on Website;Customer Support;Customer Support
0897-FEGMU;1;United States;California;Los Angeles;90048;34.072945, -118.37267;34072945;-11837267;Female;No;Yes;No;11;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;995;105695;Yes;1;84;5286;Network reliability;User Experience on service / product;User Experience on service / product
7663-RGWBC;1;United States;California;Los Angeles;90049;34.091829, -118.491244;34091829;-118491244;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;4415;4415;Yes;1;97;4773;Don't know;Don't know;Don't know
1120-BMWUB;1;United States;California;Los Angeles;90056;33.987945, -118.370442;33987945;-118370442;Female;No;No;No;16;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;539;83415;Yes;1;65;5091;Don't know;Don't know;Don't know
9124-LHCJQ;1;United States;California;Los Angeles;90057;34.061918, -118.277939;34061918;-118277939;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;8545;8545;Yes;1;100;2318;Price too high;Pricing;Pricing
2235-ZGKPT;1;United States;California;Los Angeles;90062;34.003553, -118.308933;34003553;-118308933;Female;No;Yes;Yes;4;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;5085;23955;Yes;1;90;5386;Product dissatisfaction;User Experience on service / product;User Experience on service / product
3891-PUQOD;1;United States;California;Los Angeles;90063;34.044271, -118.185237;34044271;-118185237;Female;No;No;Yes;1;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;592;592;Yes;1;65;5020;Service dissatisfaction;User Experience on service / product;User Experience on service / product
0689-NKYLF;1;United States;California;Los Angeles;90066;34.002028, -118.430656;34002028;-118430656;Male;No;No;No;13;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;832;10606;Yes;1;86;4028;Lack of self-service on Website;Customer Support;Customer Support
3658-KIBGF;1;United States;California;Los Angeles;90068;34.137411, -118.328915;34137411;-118328915;Female;No;No;No;1;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;549;549;Yes;1;89;2833;Network reliability;User Experience on service / product;User Experience on service / product
5519-YLDGW;1;United States;California;Los Angeles;90071;34.052917, -118.255178;34052917;-118255178;Female;No;Yes;No;21;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1039;22542;Yes;1;91;3769;Limited range of services;Customer Support;Customer Support
4946-EDSEW;1;United States;California;Compton;90221;33.885811, -118.206459;33885811;-118206459;Female;No;Yes;Yes;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1925;1803;Yes;1;69;5638;Lack of affordable download/upload speed;Pricing;Pricing
2516-VQRRV;1;United States;California;Culver City;90230;33.993991, -118.39704;33993991;-11839704;Female;Yes;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7545;1584;Yes;1;65;3350;Long distance charges;Pricing;Pricing
7580-UGXNC;1;United States;California;Culver City;90232;34.019323, -118.391902;34019323;-118391902;Female;Yes;No;No;2;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;5485;1042;Yes;1;96;3016;Extra data charges;Pricing;Pricing
5178-LMXOP;1;United States;California;Gardena;90248;33.876482, -118.284077;33876482;-118284077;Male;Yes;Yes;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;951;951;Yes;1;70;5795;Price too high;Pricing;Pricing
8185-UPYBR;1;United States;California;Hermosa Beach;90254;33.86532, -118.396336;3386532;-118396336;Male;No;Yes;No;6;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;755;4380;Yes;1;88;5838;Product dissatisfaction;User Experience on service / product;User Experience on service / product
4585-HETAI;1;United States;California;Huntington Park;90255;33.97803, -118.217141;3397803;-118217141;Female;No;Yes;No;4;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;7375;32545;Yes;1;83;5026;Service dissatisfaction;User Experience on service / product;User Experience on service / product
7526-BEZQB;1;United States;California;Lawndale;90260;33.88856, -118.351813;3388856;-118351813;Male;No;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9605;11481;Yes;1;89;2577;Lack of self-service on Website;Customer Support;Customer Support
4951-UKAAQ;1;United States;California;Inglewood;90302;33.975332, -118.355252;33975332;-118355252;Female;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;8895;3552;Yes;1;72;5948;Network reliability;User Experience on service / product;User Experience on service / product
2108-YKQTY;1;United States;California;Santa Monica;90403;34.031529, -118.491156;34031529;-118491156;Female;No;No;No;4;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);507;1513;Yes;1;90;4930;Don't know;Don't know;Don't know
4918-QLLIW;1;United States;California;Santa Monica;90405;34.005439, -118.477507;34005439;-118477507;Male;No;No;No;3;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Credit card (automatic);534;1887;Yes;1;65;2755;Don't know;Don't know;Don't know
7056-IMHCC;1;United States;California;Torrance;90501;33.833699, -118.314387;33833699;-118314387;Male;Yes;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;1019;55494;Yes;1;94;5884;Price too high;Pricing;Pricing
1625-JAIIY;1;United States;California;Torrance;90505;33.807882, -118.347957;33807882;-118347957;Female;No;Yes;No;68;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;One year;Yes;Electronic check;830;56858;Yes;1;86;4714;Product dissatisfaction;User Experience on service / product;User Experience on service / product
2947-DOMLJ;1;United States;California;Buena Park;90621;33.874224, -117.993368;33874224;-117993368;Male;No;No;Yes;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;506;506;Yes;1;82;3677;Service dissatisfaction;User Experience on service / product;User Experience on service / product
4112-LUEIZ;1;United States;California;La Palma;90623;33.850504, -118.039892;33850504;-118039892;Male;No;No;No;10;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;895;8631;Yes;1;84;4206;Lack of self-service on Website;Customer Support;Customer Support
4510-HIMLV;1;United States;California;La Habra;90631;33.940619, -117.9513;33940619;-1179513;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;698;698;Yes;1;90;4154;Network reliability;User Experience on service / product;User Experience on service / product
8749-JMNKX;1;United States;California;Montebello;90640;34.015217, -118.109962;34015217;-118109962;Male;Yes;Yes;No;51;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);938;475095;Yes;1;83;4788;Limited range of services;Customer Support;Customer Support
2430-USGXP;1;United States;California;Santa Fe Springs;90670;33.933565, -118.062611;33933565;-118062611;Male;No;Yes;No;24;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10105;23918;Yes;1;66;4766;Lack of affordable download/upload speed;Pricing;Pricing
5955-ERIHD;1;United States;California;Lakewood;90712;33.840524, -118.148403;33840524;-118148403;Male;No;Yes;No;18;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;947;168795;Yes;1;72;2206;Long distance charges;Pricing;Pricing
0917-EZOLA;1;United States;California;Lakewood;90713;33.847755, -118.112532;33847755;-118112532;Male;Yes;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);10415;768995;Yes;1;74;5925;Extra data charges;Pricing;Pricing
5949-EBSQK;1;United States;California;Sunset Beach;90742;33.719221, -118.073596;33719221;-118073596;Male;No;Yes;Yes;4;Yes;No;DSL;No;No;No;Yes;No;Yes;Month-to-month;No;Credit card (automatic);6145;22955;Yes;1;83;2131;Price too high;Pricing;Pricing
7274-RTAPZ;1;United States;California;Long Beach;90804;33.783047, -118.1486;33783047;-1181486;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9055;9055;Yes;1;89;3898;Product dissatisfaction;User Experience on service / product;User Experience on service / product
0311-UNPFF;1;United States;California;Long Beach;90807;33.830099, -118.182239;33830099;-118182239;Female;No;No;No;26;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);888;227435;Yes;1;82;4910;Service dissatisfaction;User Experience on service / product;User Experience on service / product
3834-XUIFC;1;United States;California;Long Beach;90814;33.771612, -118.143866;33771612;-118143866;Male;No;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;852;60255;Yes;1;86;3905;Lack of self-service on Website;Customer Support;Customer Support
8414-MYSHR;1;United States;California;Arcadia;91007;34.128284, -118.047732;34128284;-118047732;Male;Yes;No;No;5;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;914;44975;Yes;1;78;2834;Network reliability;User Experience on service / product;User Experience on service / product
7599-FKVXZ;1;United States;California;South Pasadena;91030;34.110444, -118.156957;34110444;-118156957;Male;No;Yes;No;42;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10615;45127;Yes;1;93;2265;Don't know;Don't know;Don't know
8229-TNIQA;1;United States;California;Pasadena;91105;34.13946, -118.166649;3413946;-118166649;Female;No;No;No;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;453;19695;Yes;1;99;3443;Don't know;Don't know;Don't know
6221-AVQYL;1;United States;California;Glendale;91203;34.153338, -118.262974;34153338;-118262974;Male;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);7325;13105;Yes;1;78;2919;Price too high;Pricing;Pricing
7743-EXURX;1;United States;California;Glendale;91208;34.195386, -118.238508;34195386;-118238508;Male;No;Yes;Yes;8;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;5105;41505;Yes;1;77;3758;Product dissatisfaction;User Experience on service / product;User Experience on service / product
5569-KGJHX;1;United States;California;Canoga Park;91303;34.19829, -118.602203;3419829;-118602203;Female;No;Yes;No;9;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);8535;75465;Yes;1;95;2445;Service dissatisfaction;User Experience on service / product;User Experience on service / product
4988-IQIGL;1;United States;California;Canoga Park;91304;34.224377, -118.632656;34224377;-118632656;Male;Yes;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7535;7535;Yes;1;92;4403;Lack of self-service on Website;Customer Support;Customer Support
7730-IUTDZ;1;United States;California;Chatsworth;91311;34.294142, -118.603883;34294142;-118603883;Male;No;No;No;43;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;752;31986;Yes;1;68;4673;Network reliability;User Experience on service / product;User Experience on service / product
0426-TIRNE;1;United States;California;Encino;91316;34.150354, -118.518292;34150354;-118518292;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;209;209;Yes;1;97;5527;Limited range of services;Customer Support;Customer Support
7587-RZNME;1;United States;California;Valencia;91355;34.43987, -118.644609;3443987;-118644609;Male;No;No;No;3;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;433;12365;Yes;1;91;4849;Lack of affordable download/upload speed;Pricing;Pricing
0748-RDGGM;1;United States;California;Tarzana;91356;34.157137, -118.548511;34157137;-118548511;Male;No;Yes;No;70;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);1095;753465;Yes;1;82;6136;Long distance charges;Pricing;Pricing
4706-AXVKM;1;United States;California;Stevenson Ranch;91381;34.364153, -118.615583;34364153;-118615583;Female;Yes;No;No;11;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);848;90685;Yes;1;67;5118;Extra data charges;Pricing;Pricing
5889-JTMUL;1;United States;California;Castaic;91384;34.506627, -118.699048;34506627;-118699048;Female;Yes;Yes;No;50;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;9505;48887;Yes;1;92;5863;Price too high;Pricing;Pricing
9026-RNUJS;1;United States;California;Van Nuys;91401;34.178483, -118.431791;34178483;-118431791;Male;Yes;No;No;5;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;5035;23725;Yes;1;81;4618;Product dissatisfaction;User Experience on service / product;User Experience on service / product
3746-EUBYR;1;United States;California;Panorama City;91402;34.223768, -118.445461;34223768;-118445461;Male;No;Yes;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);746;746;Yes;1;75;5861;Service dissatisfaction;User Experience on service / product;User Experience on service / product
2332-EFBJY;1;United States;California;Sherman Oaks;91403;34.147149, -118.463365;34147149;-118463365;Male;No;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;197;3424;Yes;1;82;3438;Lack of self-service on Website;Customer Support;Customer Support
